pmid,pmc,doi,manuscript,File,pii,publisher-id,coden,art-access-id,other,sici,publisher-manuscript
26917945,PMC4760669,10.4137/BMI.S29515,,PMC004xxxxxx/PMC4760669.xml,,bmi-suppl.4-2015-073,,,,,
26917965,PMC4760670,10.4137/BCBCR.S32785,,PMC004xxxxxx/PMC4760670.xml,,bcbcr-10-2016-005,,,,,
26917984,PMC4760671,10.4137/BECB.S31601,,PMC004xxxxxx/PMC4760671.xml,,becb-7-2016-001,,,,,
26917943,PMC4760672,10.4137/BMI.S22431,,PMC004xxxxxx/PMC4760672.xml,,bmi-suppl.3-2015-049,,,,,
26917966,PMC4760675,10.4137/EHI.S15656,,PMC004xxxxxx/PMC4760675.xml,,ehi-suppl.4-2015-015,,,,,
25532019,PMC4760677,10.1021/la503949b,,PMC004xxxxxx/PMC4760677.xml,,,,,,,
26324104,PMC4760869,10.1038/mp.2015.134,NIHMS712223,PMC004xxxxxx/PMC4760869.xml,,,,,,,
26286233,PMC4760912,10.1038/mi.2015.75,NIHMS709787,PMC004xxxxxx/PMC4760912.xml,,,,,,,
26958589,PMC4760969,10.1063/1.4941601,,PMC004xxxxxx/PMC4760969.xml,,013693SDY,,,,,SD-FEMTO1215-00125R
26958581,PMC4760971,10.1063/1.4940228,,PMC004xxxxxx/PMC4760971.xml,,003692SDY,,,,,SD-PRODYN15-00106R1
,PMC4761002,10.7603/s40602-016-0002-7,,PMC004xxxxxx/PMC4761002.xml,,2,,,,,
,PMC4761231,10.1002/psp4.12020,,PMC004xxxxxx/PMC4761231.xml,,PSP412020,,,,,
,PMC4761235,10.1002/psp4.12068,,PMC004xxxxxx/PMC4761235.xml,,PSP412068,,,,,
26291598,PMC4761333,10.1038/gim.2015.109,NIHMS703933,PMC004xxxxxx/PMC4761333.xml,,,,,,,
26674547,PMC4761407,10.1021/acschembio.5b00748,,PMC004xxxxxx/PMC4761407.xml,,,,,,,
26867176,PMC4761429,10.1016/j.chom.2016.01.011,,PMC004xxxxxx/PMC4761429.xml,S1931-3128(16)30010-5,,,,,,
26905056,PMC4761691,10.7448/IAS.19.1.20948,,PMC004xxxxxx/PMC4761691.xml,,20948,,,,,
,PMC4761772,10.1002/ece3.1699,,PMC004xxxxxx/PMC4761772.xml,,ECE31699,,,,,
26937264,PMC4761973,10.1021/acs.jpcc.5b12387,,PMC004xxxxxx/PMC4761973.xml,,,,,,,
26821061,PMC4761974,10.1021/acs.jpclett.5b02792,,PMC004xxxxxx/PMC4761974.xml,,,,,,,
26864578,PMC4762076,10.1136/bmjopen-2015-009576corr1,,PMC004xxxxxx/PMC4762076.xml,,bmjopen-2015-009576corr1,,,,,
26888728,PMC4762104,10.1136/bmjopen-2015-010100corr1,,PMC004xxxxxx/PMC4762104.xml,,bmjopen-2015-010100corr1,,,,,
26924889,PMC4762155,10.1093/rfs/hhv012,,PMC004xxxxxx/PMC4762155.xml,,hhv012,,,,,
26501232,PMC4762192,10.1249/MSS.0000000000000785,,PMC004xxxxxx/PMC4762192.xml,,MSS50127,,00011,,,
26429733,PMC4762193,10.1249/MSS.0000000000000786,,PMC004xxxxxx/PMC4762193.xml,,MSS50125,,00014,,,
26829225,PMC4762201,10.1038/nature16940,EMS66535,PMC004xxxxxx/PMC4762201.xml,,,,,,,
26497943,PMC4762241,10.1017/S0007485315000772,,PMC004xxxxxx/PMC4762241.xml,S0007485315000772,00077,,,,,
26490692,PMC4762260,10.1021/acs.jpcb.5b08165,,PMC004xxxxxx/PMC4762260.xml,,,,,,,
25566873,PMC4762274,10.1038/jhh.2014.120,NIHMS640502,PMC004xxxxxx/PMC4762274.xml,,,,,,,
26895570,PMC4762296,10.12659/MSM.897170,,PMC004xxxxxx/PMC4762296.xml,,897170,,,,,
26891466,PMC4762297,10.12659/MSM.896853,,PMC004xxxxxx/PMC4762297.xml,,896853,,,,,
26887645,PMC4762298,10.12659/MSM.894870,,PMC004xxxxxx/PMC4762298.xml,,894870,,,,,
26893439,PMC4762299,10.12659/MSM.895101,,PMC004xxxxxx/PMC4762299.xml,,895101,,,,,
,PMC4762319,10.1002/ejoc.201600057,,PMC004xxxxxx/PMC4762319.xml,,EJOC201600057,,,,,
26848925,PMC4762401,10.12659/MSM.895397,,PMC004xxxxxx/PMC4762401.xml,,895397,,,,,
28127546,PMC4762440,10.5339/gcsp.2015.66,,PMC004xxxxxx/PMC4762440.xml,,gcsp.2015.66,,,,,
26917981,PMC4762457,10.4137/CMAMD.S34496,,PMC004xxxxxx/PMC4762457.xml,,cmamd-9-2016-021,,,,,
26917983,PMC4762458,10.4137/CMRH.S29472,,PMC004xxxxxx/PMC4762458.xml,,cmrh-10-2016-001,,,,,
26552058,PMC4762474,10.1038/nmat4463,NIHMS726518,PMC004xxxxxx/PMC4762474.xml,,,,,,,
26917968,PMC4762491,10.4137/LPI.S31784,,PMC004xxxxxx/PMC4762491.xml,,lpi-suppl.1-2015-045,,,,,
26917948,PMC4762492,10.4137/TOG.S30529,,PMC004xxxxxx/PMC4762492.xml,,tog-suppl.1-2015-033,,,,,
26917942,PMC4762493,10.4137/EBO.S32415,,PMC004xxxxxx/PMC4762493.xml,,ebo-suppl.2-2015-019,,,,,
26236949,PMC4762541,10.1021/acs.nanolett.5b02369,,PMC004xxxxxx/PMC4762541.xml,,,,,,,
26734843,PMC4762542,10.1021/jacs.5b10554,,PMC004xxxxxx/PMC4762542.xml,,,,,,,
24559375,PMC4762543,10.1021/nn5000223,,PMC004xxxxxx/PMC4762543.xml,,,,,,,
26937051,PMC4762544,10.1021/acs.macromol.5b02470,,PMC004xxxxxx/PMC4762544.xml,,,,,,,
26675721,PMC4762670,10.1038/nature16193,NIHMS735485,PMC004xxxxxx/PMC4762670.xml,,,,,,,
26289923,PMC4762833,10.1007/s11606-015-3493-1,,PMC004xxxxxx/PMC4762833.xml,,3493,,,,,
26873358,PMC4762835,10.1007/s13244-016-0475-8,,PMC004xxxxxx/PMC4762835.xml,,475,,,,,
26873354,PMC4762836,10.1007/s13244-016-0476-7,,PMC004xxxxxx/PMC4762836.xml,,476,,,,,
,PMC4762837,10.1007/s13244-016-0479-4,,PMC004xxxxxx/PMC4762837.xml,,479,,,,,
26873356,PMC4762838,10.1007/s13244-016-0477-6,,PMC004xxxxxx/PMC4762838.xml,,477,,,,,
26873353,PMC4762839,10.1007/s13244-016-0474-9,,PMC004xxxxxx/PMC4762839.xml,,474,,,,,
26873357,PMC4762840,10.1007/s13244-016-0478-5,,PMC004xxxxxx/PMC4762840.xml,,478,,,,,
26873352,PMC4762841,10.1007/s13244-016-0473-x,,PMC004xxxxxx/PMC4762841.xml,,473,,,,,
26949570,PMC4762912,10.1007/s13669-016-0140-8,,PMC004xxxxxx/PMC4762912.xml,,140,,,,,
26715014,PMC4762919,10.1007/s10974-015-9436-y,,PMC004xxxxxx/PMC4762919.xml,,9436,,,,,
,PMC4762951,,,PMC004xxxxxx/PMC4762951.xml,,jEJHS.v26.i1.pg1,,,,,
26949309,PMC4762952,,,PMC004xxxxxx/PMC4762952.xml,,jEJHS.v26.i1.pg2,,,,,
26949310,PMC4762953,,,PMC004xxxxxx/PMC4762953.xml,,jEJHS.v26.i1.pg5,,,,,
26949311,PMC4762954,,,PMC004xxxxxx/PMC4762954.xml,,jEJHS.v26.i1.pg9,,,,,
26949312,PMC4762955,,,PMC004xxxxxx/PMC4762955.xml,,jEJHS.v26.i1.pg17,,,,,
26949313,PMC4762956,,,PMC004xxxxxx/PMC4762956.xml,,jEJHS.v26.i1.pg25,,,,,
26949314,PMC4762957,,,PMC004xxxxxx/PMC4762957.xml,,jEJHS.v26.i1.pg31,,,,,
26949315,PMC4762958,,,PMC004xxxxxx/PMC4762958.xml,,jEJHS.v26.i1.pg37,,,,,
26949316,PMC4762959,,,PMC004xxxxxx/PMC4762959.xml,,jEJHS.v26.i1.pg45,,,,,
26949317,PMC4762960,,,PMC004xxxxxx/PMC4762960.xml,,jEJHS.v26.i1.pg55,,,,,
26949318,PMC4762961,,,PMC004xxxxxx/PMC4762961.xml,,jEJHS.v26.i1.pg65,,,,,
26949319,PMC4762962,,,PMC004xxxxxx/PMC4762962.xml,,jEJHS.v26.i1.pg73,,,,,
26949320,PMC4762963,,,PMC004xxxxxx/PMC4762963.xml,,jEJHS.v26.i1.pg81,,,,,
26949321,PMC4762964,,,PMC004xxxxxx/PMC4762964.xml,,jEJHS.v26.i1.pg85,,,,,
26949322,PMC4762965,,,PMC004xxxxxx/PMC4762965.xml,,jEJHS.v26.i1.pg89,,,,,
26949292,PMC4762966,,,PMC004xxxxxx/PMC4762966.xml,,jEJHS.v25.i4.pg293,,,,,
26949293,PMC4762967,,,PMC004xxxxxx/PMC4762967.xml,,jEJHS.v25.i4.pg295,,,,,
26949294,PMC4762968,,,PMC004xxxxxx/PMC4762968.xml,,jEJHS.v25.i4.pg305,,,,,
26949295,PMC4762969,,,PMC004xxxxxx/PMC4762969.xml,,jEJHS.v25.i4.pg313,,,,,
26949296,PMC4762970,,,PMC004xxxxxx/PMC4762970.xml,,jEJHS.v25.i4.pg321,,,,,
26949297,PMC4762971,,,PMC004xxxxxx/PMC4762971.xml,,jEJHS.v25.i4.pg329,,,,,
26949298,PMC4762972,,,PMC004xxxxxx/PMC4762972.xml,,jEJHS.v25.i4.pg337,,,,,
26949299,PMC4762973,,,PMC004xxxxxx/PMC4762973.xml,,jEJHS.v25.i4.pg345,,,,,
26949300,PMC4762974,,,PMC004xxxxxx/PMC4762974.xml,,jEJHS.v25.i4.pg353,,,,,
26949301,PMC4762975,,,PMC004xxxxxx/PMC4762975.xml,,jEJHS.v25.i4.pg363,,,,,
26949302,PMC4762976,,,PMC004xxxxxx/PMC4762976.xml,,jEJHS.v25.i4.pg367,,,,,
26949303,PMC4762977,,,PMC004xxxxxx/PMC4762977.xml,,jEJHS.v25.i4.pg373,,,,,
26949304,PMC4762978,,,PMC004xxxxxx/PMC4762978.xml,,jEJHS.v25.i4.pg377,,,,,
26949305,PMC4762979,,,PMC004xxxxxx/PMC4762979.xml,,jEJHS.v25.i4.pg381,,,,,
26949306,PMC4762980,,,PMC004xxxxxx/PMC4762980.xml,,jEJHS.v25.i4.pg385,,,,,
,PMC4762981,,,PMC004xxxxxx/PMC4762981.xml,,jEJHS.v25.i4.pg390,,,,,
26881945,PMC4763254,10.1037/a0040094,,PMC004xxxxxx/PMC4763254.xml,,2016-07004-005,,,,,
26675591,PMC4763311,10.1017/S1047951115002280,,PMC004xxxxxx/PMC4763311.xml,S1047951115002280,00228,,,,,
26214373,PMC4763340,10.1038/nn.4070,NIHMS742787,PMC004xxxxxx/PMC4763340.xml,,,,,,,
26933402,PMC4763455,,,PMC004xxxxxx/PMC4763455.xml,,Doc598,,,,,
26933400,PMC4763457,,,PMC004xxxxxx/PMC4763457.xml,,Doc511,,,,,
26933401,PMC4763459,,,PMC004xxxxxx/PMC4763459.xml,,Doc546,,,,,
26897360,PMC4763797,10.12659/AJCR.896798,,PMC004xxxxxx/PMC4763797.xml,,896798,,,,,
26893404,PMC4763798,10.12659/AJCR.896264,,PMC004xxxxxx/PMC4763798.xml,,896264,,,,,
26966473,PMC4763799,10.12659/PJR.894529,,PMC004xxxxxx/PMC4763799.xml,,894529,,,,,
26895959,PMC4763806,10.12659/MSM.895818,,PMC004xxxxxx/PMC4763806.xml,,895818,,,,,
26898816,PMC4763807,10.12659/AJCR.896352,,PMC004xxxxxx/PMC4763807.xml,,896352,,,,,
26897511,PMC4763808,10.12659/MSM.895811,,PMC004xxxxxx/PMC4763808.xml,,895811,,,,,
26966471,PMC4763809,10.12659/PJR.895327,,PMC004xxxxxx/PMC4763809.xml,,895327,,,,,
26882979,PMC4763810,10.12659/AJCR.896474,,PMC004xxxxxx/PMC4763810.xml,,896474,,,,,
26771389,PMC4763986,10.1021/acs.orglett.5b03530,,PMC004xxxxxx/PMC4763986.xml,,,,,,,
26900990,PMC4764014,10.1097/TP.0000000000001095,,PMC004xxxxxx/PMC4764014.xml,,TP500371,,00003,,,
26900989,PMC4764015,10.1097/TP.0000000000001094,,PMC004xxxxxx/PMC4764015.xml,,TP500369,,00001,,,
26900992,PMC4764017,10.1097/TP.0000000000001097,,PMC004xxxxxx/PMC4764017.xml,,TP500372,,00002,,,
26900991,PMC4764018,10.1097/TP.0000000000001096,,PMC004xxxxxx/PMC4764018.xml,,TP500368,,00004,,,
26941468,PMC4764019,10.1097/NT.0000000000000138,,PMC004xxxxxx/PMC4764019.xml,,NT500041,,00005,,,
26447505,PMC4764021,10.1097/TP.0000000000000922,,PMC004xxxxxx/PMC4764021.xml,,TP500194,,00015,,,
26501395,PMC4764022,10.1097/NNE.0000000000000230,,PMC004xxxxxx/PMC4764022.xml,,NNE50062,,00001,,,
26933225,PMC4764024,10.1542/pir.2014-0087,,PMC004xxxxxx/PMC4764024.xml,,20140087,,,,,
26740640,PMC4764031,10.2337/dc15-2094,,PMC004xxxxxx/PMC4764031.xml,,2094,,,,,
26786578,PMC4764036,10.2337/dc15-2214,,PMC004xxxxxx/PMC4764036.xml,,2214,,,,,
26721815,PMC4764038,10.2337/dc15-2229,,PMC004xxxxxx/PMC4764038.xml,,2229,,,,,
26681722,PMC4764041,10.2337/dc15-0547,,PMC004xxxxxx/PMC4764041.xml,,0547,,,,,
26908935,PMC4764042,10.2337/dc15-2303,,PMC004xxxxxx/PMC4764042.xml,,2303,,,,,
26331542,PMC4764075,10.1038/nature14897,NIHMS707170,PMC004xxxxxx/PMC4764075.xml,,,,,,,
26763422,PMC4764097,10.1038/JID.2015.375,NIHMS726091,PMC004xxxxxx/PMC4764097.xml,,,,,,,
26924895,PMC4764133,10.1093/iwc/iwu030,,PMC004xxxxxx/PMC4764133.xml,,iwu030,,,,,
26718495,PMC4764142,10.2337/db15-1478,,PMC004xxxxxx/PMC4764142.xml,,1478,,,,,
26581594,PMC4764143,10.2337/db15-0779,,PMC004xxxxxx/PMC4764143.xml,,0779,,,,,
26718503,PMC4764144,10.2337/db15-0823,,PMC004xxxxxx/PMC4764144.xml,,0823,,,,,
26908903,PMC4764145,10.2337/dbi15-0041,,PMC004xxxxxx/PMC4764145.xml,,0041,,,,,
26467632,PMC4764146,10.2337/db15-0804,,PMC004xxxxxx/PMC4764146.xml,,0804,,,,,
26740600,PMC4764147,10.2337/db15-1115,,PMC004xxxxxx/PMC4764147.xml,,1115,,,,,
26631740,PMC4764148,10.2337/db15-0713,,PMC004xxxxxx/PMC4764148.xml,,0713,,,,,
26631741,PMC4764149,10.2337/db15-0322,,PMC004xxxxxx/PMC4764149.xml,,0322,,,,,
26631736,PMC4764150,10.2337/db15-0849,,PMC004xxxxxx/PMC4764150.xml,,0849,,,,,
26631737,PMC4764151,10.2337/db15-1313,,PMC004xxxxxx/PMC4764151.xml,,1313,,,,,
26647386,PMC4764152,10.2337/db15-1264,,PMC004xxxxxx/PMC4764152.xml,,1264,,,,,
26718502,PMC4764153,10.2337/db15-0564,,PMC004xxxxxx/PMC4764153.xml,,0564,,,,,
26941566,PMC4764774,10.7150/ijms.13785,,PMC004xxxxxx/PMC4764774.xml,,ijmsv13p0092,,,,,
26941567,PMC4764775,10.7150/ijms.13456,,PMC004xxxxxx/PMC4764775.xml,,ijmsv13p0099,,,,,
26941568,PMC4764776,10.7150/ijms.14056,,PMC004xxxxxx/PMC4764776.xml,,ijmsv13p0108,,,,,
26941569,PMC4764777,10.7150/ijms.14112,,PMC004xxxxxx/PMC4764777.xml,,ijmsv13p0113,,,,,
26941570,PMC4764778,10.7150/ijms.13862,,PMC004xxxxxx/PMC4764778.xml,,ijmsv13p0117,,,,,
26941571,PMC4764779,10.7150/ijms.14163,,PMC004xxxxxx/PMC4764779.xml,,ijmsv13p0124,,,,,
26941572,PMC4764780,10.7150/ijms.13426,,PMC004xxxxxx/PMC4764780.xml,,ijmsv13p0133,,,,,
26941573,PMC4764781,10.7150/ijms.13861,,PMC004xxxxxx/PMC4764781.xml,,ijmsv13p0139,,,,,
26941574,PMC4764782,10.7150/ijms.13746,,PMC004xxxxxx/PMC4764782.xml,,ijmsv13p0147,,,,,
26941575,PMC4764783,10.7150/ijms.13649,,PMC004xxxxxx/PMC4764783.xml,,ijmsv13p0154,,,,,
26750305,PMC4764945,10.1021/acs.jcim.5b00555,,PMC004xxxxxx/PMC4764945.xml,,,,,,,
26902123,PMC4765001,10.1016/j.jid.2015.10.065,NIHMS734148,PMC004xxxxxx/PMC4765001.xml,,,,,,,
26751286,PMC4765106,10.1038/ncb3296,EMS66305,PMC004xxxxxx/PMC4765106.xml,,,,,,,
27011804,PMC4765287,10.1093/jhps/hnu011,,PMC004xxxxxx/PMC4765287.xml,,hnu011,,,,,
26901362,PMC4765534,10.12659/MSM.896747,,PMC004xxxxxx/PMC4765534.xml,,896747,,,,,
26898923,PMC4765535,10.12659/MSM.896988,,PMC004xxxxxx/PMC4765535.xml,,896988,,,,,
26434601,PMC4765536,10.12659/MSM.894562,,PMC004xxxxxx/PMC4765536.xml,,894562,,,,,
26560302,PMC4765808,10.1038/nature15721,NIHMS719687,PMC004xxxxxx/PMC4765808.xml,,,,,,,
26394152,PMC4765894,10.1021/acs.jmedchem.5b01220,,PMC004xxxxxx/PMC4765894.xml,,,,,,,
26900865,PMC4765928,10.1038/nchembio.2025,NIHMS748670,PMC004xxxxxx/PMC4765928.xml,,,,,,,
27022234,PMC4766317,10.1155/2016/2804543,,PMC004xxxxxx/PMC4766317.xml,,,,,,,
26859249,PMC4766968,10.1021/acs.biochem.5b01154,,PMC004xxxxxx/PMC4766968.xml,,,,,,,
26317692,PMC4766970,10.1021/acs.jmedchem.5b01033,,PMC004xxxxxx/PMC4766970.xml,,,,,,,
26807637,PMC4767107,10.1097/IGC.0000000000000628,,PMC004xxxxxx/PMC4767107.xml,,IGJ50174,,00027,,,
26825838,PMC4767108,10.1097/IGC.0000000000000644,,PMC004xxxxxx/PMC4767108.xml,,IGJ50193,,00026,,,
26949339,PMC4767118,10.4137/OJCS.S8042,,PMC004xxxxxx/PMC4767118.xml,,ojcs-5-2012-001,,,,,
26949348,PMC4767119,10.4137/JCM.S34825,,PMC004xxxxxx/PMC4767119.xml,,jcm-7-2016-001,,,,,
26949337,PMC4767129,10.4137/OJCS.S8032,,PMC004xxxxxx/PMC4767129.xml,,ojcs-4-2011-009,,,,,
26949342,PMC4767130,10.4137/GEG.S31264,,PMC004xxxxxx/PMC4767130.xml,,geg-8-2016-001,,,,,
26949338,PMC4767131,10.4137/OJCS.S8094,,PMC004xxxxxx/PMC4767131.xml,,ojcs-4-2011-017,,,,,
26949336,PMC4767132,10.4137/OJCS.S7688,,PMC004xxxxxx/PMC4767132.xml,,ojcs-4-2011-005,,,,,
26949340,PMC4767133,10.4137/OJCS.S8319,,PMC004xxxxxx/PMC4767133.xml,,ojcs-5-2012-005,,,,,
26949335,PMC4767134,10.4137/OJCS.S6937,,PMC004xxxxxx/PMC4767134.xml,,ojcs-4-2011-001,,,,,
26902177,PMC4767138,10.12659/MSM.897146,,PMC004xxxxxx/PMC4767138.xml,,897146,,,,,
26907911,PMC4767139,10.12659/MSM.895375,,PMC004xxxxxx/PMC4767139.xml,,895375,,,,,
25680029,PMC4767141,10.1021/jm501436m,,PMC004xxxxxx/PMC4767141.xml,,,,,,,
,PMC4767283,10.1111/1751-7915.12318,,PMC004xxxxxx/PMC4767283.xml,,MBT212318,,,,,
26966474,PMC4767319,10.12659/PJR.895826,,PMC004xxxxxx/PMC4767319.xml,,895826,,,,,
26907752,PMC4767334,10.12659/AJCR.896017,,PMC004xxxxxx/PMC4767334.xml,,896017,,,,,
,PMC4767424,10.1002/mbo3.290,,PMC004xxxxxx/PMC4767424.xml,,MBO3290,,,,,
,PMC4767430,10.1002/mbo3.289,,PMC004xxxxxx/PMC4767430.xml,,MBO3289,,,,,
26780093,PMC4767540,10.1038/nmeth.3731,NIHMS746271,PMC004xxxxxx/PMC4767540.xml,,,,,,,
26854803,PMC4767554,10.1038/nn.4239,NIHMS751179,PMC004xxxxxx/PMC4767554.xml,,,,,,,
26780296,PMC4767559,10.1038/ncb3300,EMS66441,PMC004xxxxxx/PMC4767559.xml,,,,,,,
26658123,PMC4767570,10.1038/jp.2015.183,NIHMS727609,PMC004xxxxxx/PMC4767570.xml,,,,,,,
26808113,PMC4767573,10.1038/ng.3496,NIHMS747721,PMC004xxxxxx/PMC4767573.xml,,,,,,,
26609871,PMC4767581,10.1038/jp.2015.169,NIHMS729354,PMC004xxxxxx/PMC4767581.xml,,,,,,,
26658452,PMC4767586,10.1038/labinvest.2015.147,NIHMS727001,PMC004xxxxxx/PMC4767586.xml,,,,,,,
26780607,PMC4767590,10.1038/ng.3486,NIHMS745046,PMC004xxxxxx/PMC4767590.xml,,,,,,,
26829750,PMC4767593,10.1038/ng.3502,NIHMS750468,PMC004xxxxxx/PMC4767593.xml,,,,,,,
26807950,PMC4767614,10.1038/nn.4224,NIHMS745554,PMC004xxxxxx/PMC4767614.xml,,,,,,,
26780094,PMC4767623,10.1038/nmeth.3732,NIHMS746273,PMC004xxxxxx/PMC4767623.xml,,,,,,,
26618884,PMC4767627,10.1038/nmat4489,NIHMS733608,PMC004xxxxxx/PMC4767627.xml,,,,,,,
26808670,PMC4767631,10.1038/nmeth.3742,NIHMS747713,PMC004xxxxxx/PMC4767631.xml,,,,,,,
26829388,PMC4767649,10.1038/ncb3307,NIHMS749198,PMC004xxxxxx/PMC4767649.xml,,,,,,,
26484740,PMC4767659,10.1097/QAI.0000000000000870,,PMC004xxxxxx/PMC4767659.xml,,QAIV15582,,00018,,,
26752654,PMC4767675,10.1038/nmat4519,NIHMS741464,PMC004xxxxxx/PMC4767675.xml,,,,,,,
26829751,PMC4767685,10.1038/ng.3500,NIHMS750014,PMC004xxxxxx/PMC4767685.xml,,,,,,,
25893716,PMC4767844,10.1007/s00394-015-0898-x,,PMC004xxxxxx/PMC4767844.xml,,898,,,,,
26812185,PMC4768247,10.1021/acs.chemrev.5b00484,,PMC004xxxxxx/PMC4768247.xml,,,,,,,
26816204,PMC4768287,10.1021/acsnano.5b05863,,PMC004xxxxxx/PMC4768287.xml,,,,,,,
26816347,PMC4768288,10.1021/acsnano.5b07219,,PMC004xxxxxx/PMC4768288.xml,,,,,,,
26751094,PMC4768289,10.1021/acsnano.5b06439,,PMC004xxxxxx/PMC4768289.xml,,,,,,,
26835704,PMC4768290,10.1021/jacs.6b00250,,PMC004xxxxxx/PMC4768290.xml,,,,,,,
26651030,PMC4768291,10.1021/acsnano.5b06631,,PMC004xxxxxx/PMC4768291.xml,,,,,,,
26777267,PMC4768292,10.1021/jacs.5b12363,,PMC004xxxxxx/PMC4768292.xml,,,,,,,
26751502,PMC4768295,10.1021/acsnano.5b07505,,PMC004xxxxxx/PMC4768295.xml,,,,,,,
25581801,PMC4768301,10.1038/nmeth.3249,NIHMS648616,PMC004xxxxxx/PMC4768301.xml,,,,,,,
26771336,PMC4768330,10.1021/acsnano.5b07328,,PMC004xxxxxx/PMC4768330.xml,,,,,,,
26937488,PMC4768339,10.1021/acscentsci.5b00349,,PMC004xxxxxx/PMC4768339.xml,,,,,,,
26718635,PMC4768340,10.1021/acsnano.5b07145,,PMC004xxxxxx/PMC4768340.xml,,,,,,,
26167629,PMC4768345,10.1038/nbt.3275,EMS63736,PMC004xxxxxx/PMC4768345.xml,,,,,,,
26780511,PMC4768346,10.1038/nn.4222,EMS66335,PMC004xxxxxx/PMC4768346.xml,,,,,,,
26829754,PMC4768348,10.1038/ng.3501,EMS66676,PMC004xxxxxx/PMC4768348.xml,,,,,,,
26371463,PMC4768633,10.1097/COH.0000000000000191,,PMC004xxxxxx/PMC4768633.xml,,,,00015,,,
25492024,PMC4768634,10.1161/CIRCULATIONAHA.114.011591,,PMC004xxxxxx/PMC4768634.xml,,,,00007,,,
27006710,PMC4768635,10.2174/1874192401509010083,,PMC004xxxxxx/PMC4768635.xml,,TOCMJ-9-83,,,,,
27006709,PMC4768636,10.2174/1874192401509010078,,PMC004xxxxxx/PMC4768636.xml,,TOCMJ-9-78,,,,,
26364873,PMC4768645,10.1002/anie.201505712,,PMC004xxxxxx/PMC4768645.xml,,ANIE201505712,,,,,
26912077,PMC4768646,10.1002/biot.201400395,,PMC004xxxxxx/PMC4768646.xml,,BIOT201400395,,,,,
25952131,PMC4768647,10.1002/cphc.201500227,,PMC004xxxxxx/PMC4768647.xml,,CPHC201500227,,,,,
27006712,PMC4768661,10.2174/1874192401509010099,,PMC004xxxxxx/PMC4768661.xml,,TOCMJ-9-99,,,,,
27006711,PMC4768662,10.2174/1874192401509010096,,PMC004xxxxxx/PMC4768662.xml,,TOCMJ-9-96,,,,,
26811936,PMC4768684,10.1021/acsami.5b10070,,PMC004xxxxxx/PMC4768684.xml,,,,,,,
26849770,PMC4768685,10.1021/jacs.5b12989,,PMC004xxxxxx/PMC4768685.xml,,,,,,,
26574325,PMC4768686,10.1021/acs.jctc.5b00562,,PMC004xxxxxx/PMC4768686.xml,,,,,,,
26522837,PMC4768687,10.1021/jacs.5b10219,,PMC004xxxxxx/PMC4768687.xml,,,,,,,
26949347,PMC4768938,10.4137/CMO.S37866,,PMC004xxxxxx/PMC4768938.xml,,cmo-10-2016-001,,,,,
26949344,PMC4768940,10.4137/BIC.S31805,,PMC004xxxxxx/PMC4768940.xml,,bic-suppl.2-2016-001,,,,,
26949341,PMC4768941,10.4137/JEN.S25100,,PMC004xxxxxx/PMC4768941.xml,,jen-10-2016-031,,,,,
26949332,PMC4768942,10.4137/EBO.S33488,,PMC004xxxxxx/PMC4768942.xml,,ebo-suppl.2-2015-027,,,,,
26908019,PMC4768945,10.12659/MSM.897288,,PMC004xxxxxx/PMC4768945.xml,,897288,,,,,
26966347,PMC4768948,10.4137/CIN.S35784,,PMC004xxxxxx/PMC4768948.xml,,cin-15-2016-023,,,,,
26929861,PMC4769090,10.1055/s-0035-1570386,,PMC004xxxxxx/PMC4769090.xml,,150050,,,,,
26929862,PMC4769091,10.1055/s-0036-1571330,,PMC004xxxxxx/PMC4769091.xml,,140008,,,,,
27041981,PMC4769732,10.1155/2016/7172948,,PMC004xxxxxx/PMC4769732.xml,,,,,,,
26962476,PMC4769848,,,PMC004xxxxxx/PMC4769848.xml,,jri-17-1,,,,,
26962478,PMC4769849,,,PMC004xxxxxx/PMC4769849.xml,,jri-17-10,,,,,
26962479,PMC4769850,,,PMC004xxxxxx/PMC4769850.xml,,jri-17-17,,,,,
26962477,PMC4769851,,,PMC004xxxxxx/PMC4769851.xml,,jri-17-2,,,,,
26962480,PMC4769852,,,PMC004xxxxxx/PMC4769852.xml,,jri-17-26,,,,,
26962481,PMC4769853,,,PMC004xxxxxx/PMC4769853.xml,,jri-17-34,,,,,
26962482,PMC4769854,,,PMC004xxxxxx/PMC4769854.xml,,jri-17-39,,,,,
26962483,PMC4769855,,,PMC004xxxxxx/PMC4769855.xml,,jri-17-47,,,,,
26962484,PMC4769856,,,PMC004xxxxxx/PMC4769856.xml,,jri-17-56,,,,,
26962485,PMC4769857,,,PMC004xxxxxx/PMC4769857.xml,,jri-17-61,,,,,
26962486,PMC4769858,,,PMC004xxxxxx/PMC4769858.xml,,jri-17-64,,,,,
26828465,PMC4769911,10.1016/j.virol.2016.01.004,,PMC004xxxxxx/PMC4769911.xml,S0042-6822(16)00007-6,,,,,,
25387315,PMC4770012,10.1097/QAD.0000000000000515,,PMC004xxxxxx/PMC4770012.xml,,,,,,,
26908012,PMC4770070,10.1038/ncomms10726,,PMC004xxxxxx/PMC4770070.xml,ncomms10726,,,,,,
,PMC4770221,10.1093/nar/gkv1439,,PMC004xxxxxx/PMC4770221.xml,,,,,,,
,PMC4770222,10.1093/nar/gkv1440,,PMC004xxxxxx/PMC4770222.xml,,,,,,,
