pmid,pmc,doi,File,publisher-id,manuscript,pii,art-access-id,coden,publisher-manuscript,medline,other,pmc-scan
31666854,PMC6814464,10.3889/oamjms.2019.418,PMC006xxxxxx/PMC6814464.xml,OAMJMS-7-2497,,,,,,,,
31666844,PMC6814465,10.3889/oamjms.2019.660,PMC006xxxxxx/PMC6814465.xml,OAMJMS-7-2444,,,,,,,,
31666837,PMC6814466,10.3889/oamjms.2019.741,PMC006xxxxxx/PMC6814466.xml,OAMJMS-7-2404,,,,,,,,
31666841,PMC6814467,10.3889/oamjms.2019.666,PMC006xxxxxx/PMC6814467.xml,OAMJMS-7-2428,,,,,,,,
31666861,PMC6814468,10.3889/oamjms.2019.707,PMC006xxxxxx/PMC6814468.xml,OAMJMS-7-2538,,,,,,,,
31666855,PMC6814469,10.3889/oamjms.2019.754,PMC006xxxxxx/PMC6814469.xml,OAMJMS-7-2502,,,,,,,,
31666853,PMC6814470,10.3889/oamjms.2019.667,PMC006xxxxxx/PMC6814470.xml,OAMJMS-7-2488,,,,,,,,
31666858,PMC6814472,10.3889/oamjms.2019.672,PMC006xxxxxx/PMC6814472.xml,OAMJMS-7-2520,,,,,,,,
31666850,PMC6814473,10.3889/oamjms.2019.682,PMC006xxxxxx/PMC6814473.xml,OAMJMS-7-2474,,,,,,,,
31666859,PMC6814474,10.3889/oamjms.2019.724,PMC006xxxxxx/PMC6814474.xml,OAMJMS-7-2528,,,,,,,,
31666865,PMC6814475,10.3889/oamjms.2019.328,PMC006xxxxxx/PMC6814475.xml,OAMJMS-7-2563,,,,,,,,
31666842,PMC6814476,10.3889/oamjms.2019.636,PMC006xxxxxx/PMC6814476.xml,OAMJMS-7-2434,,,,,,,,
31666862,PMC6814477,10.3889/oamjms.2019.719,PMC006xxxxxx/PMC6814477.xml,OAMJMS-7-2545,,,,,,,,
31666856,PMC6814478,10.3889/oamjms.2019.654,PMC006xxxxxx/PMC6814478.xml,OAMJMS-7-2508,,,,,,,,
31666836,PMC6814479,10.3889/oamjms.2019.349,PMC006xxxxxx/PMC6814479.xml,OAMJMS-7-2399,,,,,,,,
31666860,PMC6814480,10.3889/oamjms.2019.652,PMC006xxxxxx/PMC6814480.xml,OAMJMS-7-2533,,,,,,,,
31666845,PMC6814481,10.3889/oamjms.2019.415,PMC006xxxxxx/PMC6814481.xml,OAMJMS-7-2447,,,,,,,,
31666849,PMC6814482,10.3889/oamjms.2019.664,PMC006xxxxxx/PMC6814482.xml,OAMJMS-7-2467,,,,,,,,
31666857,PMC6814483,10.3889/oamjms.2019.668,PMC006xxxxxx/PMC6814483.xml,OAMJMS-7-2513,,,,,,,,
31666846,PMC6814484,10.3889/oamjms.2019.670,PMC006xxxxxx/PMC6814484.xml,OAMJMS-7-2452,,,,,,,,
31666843,PMC6814485,10.3889/oamjms.2019.676,PMC006xxxxxx/PMC6814485.xml,OAMJMS-7-2440,,,,,,,,
31666838,PMC6814486,10.3889/oamjms.2019.635,PMC006xxxxxx/PMC6814486.xml,OAMJMS-7-2413,,,,,,,,
31666847,PMC6814487,10.3889/oamjms.2019.669,PMC006xxxxxx/PMC6814487.xml,OAMJMS-7-2457,,,,,,,,
31628415,PMC6814510,10.1038/s41380-018-0273-4,PMC006xxxxxx/PMC6814510.xml,,NIHMS1506147,,,,,,,
31028278,PMC6814517,10.1038/s41375-019-0464-2,PMC006xxxxxx/PMC6814517.xml,,NIHMS1523597,,,,,,,
31308523,PMC6814526,10.1038/s41564-019-0500-z,PMC006xxxxxx/PMC6814526.xml,,NIHMS1530503,,,,,,,
31406245,PMC6814529,10.1038/s41388-019-0939-7,PMC006xxxxxx/PMC6814529.xml,,NIHMS1530314,,,,,,,
31406251,PMC6814534,10.1038/s41388-019-0941-0,PMC006xxxxxx/PMC6814534.xml,,NIHMS1530692,,,,,,,
31358986,PMC6814535,10.1038/s41564-019-0509-3,PMC006xxxxxx/PMC6814535.xml,,NIHMS1531389,,,,,,,
31332383,PMC6814536,10.1038/s41564-019-0504-8,PMC006xxxxxx/PMC6814536.xml,,NIHMS1531201,,,,,,,
31358983,PMC6814542,10.1038/s41564-019-0523-5,PMC006xxxxxx/PMC6814542.xml,,NIHMS1532840,,,,,,,
31134585,PMC6814656,10.1007/s12250-019-00127-y,PMC006xxxxxx/PMC6814656.xml,127,,,,,,,,
31240620,PMC6814692,10.1007/s12250-019-00138-9,PMC006xxxxxx/PMC6814692.xml,138,,,,,,,,
31527850,PMC6815252,10.1038/s41557-019-0322-x,PMC006xxxxxx/PMC6815252.xml,,NASAPA1536293,,,,,,,
31527847,PMC6815256,10.1038/s41557-019-0329-3,PMC006xxxxxx/PMC6815256.xml,,NIHMS1537263,,,,,,,
31527848,PMC6815262,10.1038/s41557-019-0325-7,PMC006xxxxxx/PMC6815262.xml,,NIHMS1536720,,,,,,,
31377041,PMC6815715,10.1016/j.jpeds.2019.06.061,PMC006xxxxxx/PMC6815715.xml,,,S0022-3476(19)30825-X,,,,,,
31294982,PMC6816011,10.1021/acs.jpca.9b03814,PMC006xxxxxx/PMC6816011.xml,,,,,,,,,
31673304,PMC6816012,10.1021/acs.jpcc.9b05889,PMC006xxxxxx/PMC6816012.xml,,,,,,,,,
31566384,PMC6816013,10.1021/acs.jmedchem.9b01099,PMC006xxxxxx/PMC6816013.xml,,,,,,,,,
31564203,PMC6816367,10.1080/15384101.2019.1669388,PMC006xxxxxx/PMC6816367.xml,1669388,,,,,,,,
28407318,PMC6817280,10.1002/jcla.22234,PMC006xxxxxx/PMC6817280.xml,JCLA22234,,,,,,,,
31384001,PMC6817355,10.1038/s41564-019-0530-6,PMC006xxxxxx/PMC6817355.xml,,EMS83612,,,,,,,
31358980,PMC6817357,10.1038/s41564-019-0501-y,PMC006xxxxxx/PMC6817357.xml,,EMS83238,,,,,,,
31358981,PMC6817358,10.1038/s41564-019-0512-8,PMC006xxxxxx/PMC6817358.xml,,EMS83358,,,,,,,
31527849,PMC6817360,10.1038/s41557-019-0324-8,PMC006xxxxxx/PMC6817360.xml,,EMS83924,,,,,,,
31358982,PMC6817362,10.1038/s41564-019-0506-6,PMC006xxxxxx/PMC6817362.xml,,EMS83327,,,,,,,
31383999,PMC6817363,10.1038/s41564-019-0525-3,PMC006xxxxxx/PMC6817363.xml,,EMS83526,,,,,,,
31525965,PMC6817393,10.1021/acs.jcim.9b00324,PMC006xxxxxx/PMC6817393.xml,,,,,,,,,
31676529,PMC6818355,10.1542/pir.2018-0282,PMC006xxxxxx/PMC6818355.xml,20180282,,,,,,,,
31645720,PMC6818753,10.1038/s41586-019-1644-y,PMC006xxxxxx/PMC6818753.xml,,NIHMS1539231,,,,,,,
31645732,PMC6818755,10.1038/s41586-019-1678-1,PMC006xxxxxx/PMC6818755.xml,,NIHMS1539956,,,,,,,
31556593,PMC6818952,10.1021/acsami.9b12533,PMC006xxxxxx/PMC6818952.xml,,,,,,,,,
30886356,PMC6818971,10.1038/s41564-019-0392-y,PMC006xxxxxx/PMC6818971.xml,,NIHMS1055166,,,,,,,
31599824,PMC6818978,10.1097/AOG.0000000000003507,PMC006xxxxxx/PMC6818978.xml,ONG-19-1005,,,00016,,,,,
31611500,PMC6819149,10.2183/pjab.95.031,PMC006xxxxxx/PMC6819149.xml,pjab-95-441,,,,,,,,
31611502,PMC6819150,10.2183/pjab.95.033,PMC006xxxxxx/PMC6819150.xml,pjab-95-468,,,,,,,,
31611501,PMC6819151,10.2183/pjab.95.032,PMC006xxxxxx/PMC6819151.xml,pjab-95-459,,,,,,,,
31611503,PMC6819152,10.2183/pjab.95.034,PMC006xxxxxx/PMC6819152.xml,pjab-95-479,,,,,,,,
31036926,PMC6819236,10.1038/s41391-019-0146-1,PMC006xxxxxx/PMC6819236.xml,,NIHMS1519210,,,,,,,
31527803,PMC6819258,10.1038/s41593-019-0483-3,PMC006xxxxxx/PMC6819258.xml,,NIHMS1535879,,,,,,,
31548723,PMC6819262,10.1038/s41593-019-0496-y,PMC006xxxxxx/PMC6819262.xml,,NIHMS1537257,,,,,,,
31662455,PMC6819659,10.1128/mBio.02174-19,PMC006xxxxxx/PMC6819659.xml,mBio02174-19,,,,,,,,
31662456,PMC6819660,10.1128/mBio.02361-19,PMC006xxxxxx/PMC6819660.xml,mBio02361-19,,,,,,,,
31662463,PMC6819667,10.1128/mBio.02614-19,PMC006xxxxxx/PMC6819667.xml,mBio02614-19,,,,,,,,
31462558,PMC6819921,10.1128/JVI.01282-19,PMC006xxxxxx/PMC6819921.xml,01282-19,,,,,,,,
31613098,PMC6819985,10.1021/acssensors.9b01561,PMC006xxxxxx/PMC6819985.xml,,,,,,,,,
31518132,PMC6819987,10.1021/acs.jcim.9b00236,PMC006xxxxxx/PMC6819987.xml,,,,,,,,,
31668028,PMC6820049,10.1117/1.JBO.24.10.105003,PMC006xxxxxx/PMC6820049.xml,190267R,,,,,JBO-190267R,,,
31673626,PMC6820066,10.1021/acscentsci.9b00750,PMC006xxxxxx/PMC6820066.xml,,,,,,,,,
31358991,PMC6820349,10.1038/s41593-019-0452-x,PMC006xxxxxx/PMC6820349.xml,,NIHMS1532280,,,,,,,
31654049,PMC6820707,10.1038/s41557-019-0344-4,PMC006xxxxxx/PMC6820707.xml,,NIHMS1538536,,,,,,,
31692800,PMC6821278,10.7573/dic.212608,PMC006xxxxxx/PMC6821278.xml,dic-8-212608,,,,,,,,
31692920,PMC6821397,10.7573/dic.212595,PMC006xxxxxx/PMC6821397.xml,dic-8-212595,,,,,,,,
31692901,PMC6821469,10.7573/dic.2019-8-3,PMC006xxxxxx/PMC6821469.xml,dic-2019-8-3,,,,,,,,
31040394,PMC6821582,10.1038/s41366-019-0366-4,PMC006xxxxxx/PMC6821582.xml,,NIHMS1524331,,,,,,,
31036918,PMC6821592,10.1038/s41436-019-0523-0,PMC006xxxxxx/PMC6821592.xml,,NIHMS1530558,,,,,,,
31681894,PMC6822104,10.1021/acsomega.9b02631,PMC006xxxxxx/PMC6822104.xml,,,,,,,,,
31681871,PMC6822105,10.1021/acsomega.9b01745,PMC006xxxxxx/PMC6822105.xml,,,,,,,,,
31681891,PMC6822106,10.1021/acsomega.9b02478,PMC006xxxxxx/PMC6822106.xml,,,,,,,,,
31681888,PMC6822107,10.1021/acsomega.9b02426,PMC006xxxxxx/PMC6822107.xml,,,,,,,,,
31681874,PMC6822108,10.1021/acsomega.9b01963,PMC006xxxxxx/PMC6822108.xml,,,,,,,,,
31681886,PMC6822109,10.1021/acsomega.9b02382,PMC006xxxxxx/PMC6822109.xml,,,,,,,,,
31681872,PMC6822110,10.1021/acsomega.9b01803,PMC006xxxxxx/PMC6822110.xml,,,,,,,,,
31681875,PMC6822111,10.1021/acsomega.9b01975,PMC006xxxxxx/PMC6822111.xml,,,,,,,,,
31681879,PMC6822112,10.1021/acsomega.9b02175,PMC006xxxxxx/PMC6822112.xml,,,,,,,,,
31681878,PMC6822113,10.1021/acsomega.9b02147,PMC006xxxxxx/PMC6822113.xml,,,,,,,,,
31681869,PMC6822114,10.1021/acsomega.9b01424,PMC006xxxxxx/PMC6822114.xml,,,,,,,,,
31681881,PMC6822115,10.1021/acsomega.9b02189,PMC006xxxxxx/PMC6822115.xml,,,,,,,,,
31681884,PMC6822116,10.1021/acsomega.9b02296,PMC006xxxxxx/PMC6822116.xml,,,,,,,,,
31681882,PMC6822117,10.1021/acsomega.9b02210,PMC006xxxxxx/PMC6822117.xml,,,,,,,,,
31681890,PMC6822118,10.1021/acsomega.9b02466,PMC006xxxxxx/PMC6822118.xml,,,,,,,,,
31681889,PMC6822119,10.1021/acsomega.9b02464,PMC006xxxxxx/PMC6822119.xml,,,,,,,,,
31681893,PMC6822120,10.1021/acsomega.9b02579,PMC006xxxxxx/PMC6822120.xml,,,,,,,,,
31681868,PMC6822121,10.1021/acsomega.9b01181,PMC006xxxxxx/PMC6822121.xml,,,,,,,,,
31681877,PMC6822122,10.1021/acsomega.9b02103,PMC006xxxxxx/PMC6822122.xml,,,,,,,,,
31681880,PMC6822123,10.1021/acsomega.9b02180,PMC006xxxxxx/PMC6822123.xml,,,,,,,,,
31681870,PMC6822124,10.1021/acsomega.9b01482,PMC006xxxxxx/PMC6822124.xml,,,,,,,,,
31681876,PMC6822125,10.1021/acsomega.9b02051,PMC006xxxxxx/PMC6822125.xml,,,,,,,,,
31681892,PMC6822126,10.1021/acsomega.9b02530,PMC006xxxxxx/PMC6822126.xml,,,,,,,,,
31681867,PMC6822127,10.1021/acsomega.9b00793,PMC006xxxxxx/PMC6822127.xml,,,,,,,,,
31681883,PMC6822128,10.1021/acsomega.9b02235,PMC006xxxxxx/PMC6822128.xml,,,,,,,,,
31681873,PMC6822129,10.1021/acsomega.9b01883,PMC006xxxxxx/PMC6822129.xml,,,,,,,,,
31681885,PMC6822130,10.1021/acsomega.9b02371,PMC006xxxxxx/PMC6822130.xml,,,,,,,,,
31681887,PMC6822131,10.1021/acsomega.9b02388,PMC006xxxxxx/PMC6822131.xml,,,,,,,,,
31589055,PMC6822134,10.1021/acs.langmuir.9b02464,PMC006xxxxxx/PMC6822134.xml,,,,,,,,,
31568724,PMC6822135,10.1021/acs.langmuir.9b02549,PMC006xxxxxx/PMC6822135.xml,,,,,,,,,
31681895,PMC6822201,10.1021/acsomega.9b02699,PMC006xxxxxx/PMC6822201.xml,,,,,,,,,
31681896,PMC6822216,10.1021/acsomega.9b02738,PMC006xxxxxx/PMC6822216.xml,,,,,,,,,
31681898,PMC6822217,10.1021/acsomega.9b02797,PMC006xxxxxx/PMC6822217.xml,,,,,,,,,
31681899,PMC6822218,10.1021/acsomega.9b02918,PMC006xxxxxx/PMC6822218.xml,,,,,,,,,
31681903,PMC6822219,10.1021/acsomega.9b03064,PMC006xxxxxx/PMC6822219.xml,,,,,,,,,
31681902,PMC6822220,10.1021/acsomega.9b03109,PMC006xxxxxx/PMC6822220.xml,,,,,,,,,
31681897,PMC6822221,10.1021/acsomega.9b02768,PMC006xxxxxx/PMC6822221.xml,,,,,,,,,
31681901,PMC6822222,10.1021/acsomega.9b02957,PMC006xxxxxx/PMC6822222.xml,,,,,,,,,
31681900,PMC6822224,10.1021/acsomega.9b02951,PMC006xxxxxx/PMC6822224.xml,,,,,,,,,
31268686,PMC6822272,10.1021/acs.biochem.9b00530,PMC006xxxxxx/PMC6822272.xml,,,,,,,,,
31681834,PMC6822289,10.1021/acscentsci.9b00619,PMC006xxxxxx/PMC6822289.xml,,,,,,,,,
31681904,PMC6822303,10.1021/acsomega.9b01335,PMC006xxxxxx/PMC6822303.xml,,,,,,,,,
31681455,PMC6822593,10.1021/acs.jpcc.9b07584,PMC006xxxxxx/PMC6822593.xml,,,,,,,,,
31692949,PMC6822684,10.7573/dic.212606,PMC006xxxxxx/PMC6822684.xml,dic-8-212606,,,,,,,,
31488909,PMC6822697,10.1038/s41594-019-0274-2,PMC006xxxxxx/PMC6822697.xml,,NIHMS1533641,,,,,,,
31488910,PMC6822698,10.1038/s41594-019-0275-1,PMC006xxxxxx/PMC6822698.xml,,NIHMS1533639,,,,,,,
31551603,PMC6823048,10.1038/s41593-019-0471-7,PMC006xxxxxx/PMC6823048.xml,,EMS83795,,,,,,,
31558829,PMC6823051,10.1038/s41559-019-0990-3,PMC006xxxxxx/PMC6823051.xml,,EMS84167,,,,,,,
31409898,PMC6823153,10.1038/s41388-019-0923-2,PMC006xxxxxx/PMC6823153.xml,,NIHMS1535502,,,,,,,
31720307,PMC6823275,10.1117/1.NPh.6.4.041110,PMC006xxxxxx/PMC6823275.xml,19056SSR,,,,,NPh-19056SSR,,,
31580662,PMC6823627,10.1021/jacs.9b09225,PMC006xxxxxx/PMC6823627.xml,,,,,,,,,
31600443,PMC6823628,10.1021/jacs.9b09739,PMC006xxxxxx/PMC6823628.xml,,,,,,,,,
31603642,PMC6823629,10.1021/acsami.9b13869,PMC006xxxxxx/PMC6823629.xml,,,,,,,,,
31589396,PMC6823632,10.1021/acsami.9b15593,PMC006xxxxxx/PMC6823632.xml,,,,,,,,,
31597426,PMC6823640,10.1021/acsami.9b14650,PMC006xxxxxx/PMC6823640.xml,,,,,,,,,
31503474,PMC6823642,10.1021/jacs.9b07193,PMC006xxxxxx/PMC6823642.xml,,,,,,,,,
31375810,PMC6824587,10.1038/s41587-019-0197-9,PMC006xxxxxx/PMC6824587.xml,,NIHMS1532782,,,,,,,
31525046,PMC6824602,10.1021/jacs.9b06790,PMC006xxxxxx/PMC6824602.xml,,,,,,,,,
30353723,PMC6824839,10.1021/acs.biochem.8b00854,PMC006xxxxxx/PMC6824839.xml,,,,,,,,,
31527839,PMC6824906,10.1038/s41592-019-0554-0,PMC006xxxxxx/PMC6824906.xml,,EMS83953,,,,,,,
31462698,PMC6824992,10.1038/s41385-019-0196-7,PMC006xxxxxx/PMC6824992.xml,,NIHMS1536669,,,,,,,
31434990,PMC6824993,10.1038/s41385-019-0195-8,PMC006xxxxxx/PMC6824993.xml,,NIHMS1536340,,,,,,,
31728190,PMC6825041,10.1302/2046-3758.810.BJR-2019-0032.R1,PMC006xxxxxx/PMC6825041.xml,10.1302_2046-3758.810.BJR-2019-0032.R1,,,,,,,,
31728186,PMC6825043,10.1302/2046-3758.810.BJR-2018-0341.R1,PMC006xxxxxx/PMC6825043.xml,10.1302_2046-3758.810.BJR-2018-0341.R1,,,,,,,,
31728184,PMC6825044,10.1302/2046-3758.810.BJR-2019-0050.R1,PMC006xxxxxx/PMC6825044.xml,10.1302_2046-3758.810.BJR-2019-0050.R1,,,,,,,,
31728182,PMC6825046,10.1302/2046-3758.810.BJR-2019-0060.R1,PMC006xxxxxx/PMC6825046.xml,10.1302_2046-3758.810.BJR-2019-0060.R1,,,,,,,,
31728183,PMC6825048,10.1302/2046-3758.810.BJR-2019-0022.R1,PMC006xxxxxx/PMC6825048.xml,10.1302_2046-3758.810.BJR-2019-0022.R1,,,,,,,,
31728188,PMC6825050,10.1302/2046-3758.810.BJR-2018-0231.R2,PMC006xxxxxx/PMC6825050.xml,10.1302_2046-3758.810.BJR-2018-0231.R2,,,,,,,,
30909683,PMC6825753,10.31557/APJCP.2019.20.3.767,PMC006xxxxxx/PMC6825753.xml,APJCP-20-767,,,,,,,,
30909664,PMC6825754,10.31557/APJCP.2019.20.3.683,PMC006xxxxxx/PMC6825754.xml,APJCP-20-683,,,,,,,,
30909661,PMC6825755,10.31557/APJCP.2019.20.3.661,PMC006xxxxxx/PMC6825755.xml,APJCP-20-661,,,,,,,,
30909690,PMC6825756,10.31557/APJCP.2019.20.3.795,PMC006xxxxxx/PMC6825756.xml,APJCP-20-795,,,,,,,,
30909673,PMC6825757,10.31557/APJCP.2019.20.3.737,PMC006xxxxxx/PMC6825757.xml,APJCP-20-737,,,,,,,,
30909666,PMC6825758,10.31557/APJCP.2019.20.3.693,PMC006xxxxxx/PMC6825758.xml,APJCP-20-693,,,,,,,,
30912403,PMC6825759,10.31557/APJCP.2019.20.3.849,PMC006xxxxxx/PMC6825759.xml,APJCP-20-849,,,,,,,,
30909672,PMC6825760,10.31557/APJCP.2019.20.3.733,PMC006xxxxxx/PMC6825760.xml,APJCP-20-733,,,,,,,,
30909662,PMC6825761,10.31557/APJCP.2019.20.3.667,PMC006xxxxxx/PMC6825761.xml,APJCP-20-667,,,,,,,,
30912420,PMC6825762,10.31557/APJCP.2019.20.3.951,PMC006xxxxxx/PMC6825762.xml,APJCP-20-951,,,,,,,,
30909692,PMC6825763,10.31557/APJCP.2019.20.3.809,PMC006xxxxxx/PMC6825763.xml,APJCP-20-809,,,,,,,,
30912405,PMC6825764,10.31557/APJCP.2019.20.3.863,PMC006xxxxxx/PMC6825764.xml,APJCP-20-863,,,,,,,,
30909670,PMC6825765,10.31557/APJCP.2019.20.3.723,PMC006xxxxxx/PMC6825765.xml,APJCP-20-723,,,,,,,,
30912412,PMC6825766,10.31557/APJCP.2019.20.3.897,PMC006xxxxxx/PMC6825766.xml,APJCP-20-897,,,,,,,,
30912007,PMC6825767,10.31557/APJCP.2019.20.3.825,PMC006xxxxxx/PMC6825767.xml,APJCP-20-825,,,,,,,,
30909665,PMC6825768,10.31557/APJCP.2019.20.3.687,PMC006xxxxxx/PMC6825768.xml,APJCP-20-687,,,,,,,,
30911301,PMC6825769,10.31557/APJCP.2019.20.3.817,PMC006xxxxxx/PMC6825769.xml,APJCP-20-817,,,,,,,,
30912404,PMC6825770,10.31557/APJCP.2019.20.3.855,PMC006xxxxxx/PMC6825770.xml,APJCP-20-855,,,,,,,,
30912416,PMC6825771,10.31557/APJCP.2019.20.3.925,PMC006xxxxxx/PMC6825771.xml,APJCP-20-925,,,,,,,,
30909684,PMC6825772,10.31557/APJCP.2019.20.3.775,PMC006xxxxxx/PMC6825772.xml,APJCP-20-775,,,,,,,,
30912401,PMC6825773,10.31557/APJCP.2019.20.3.831,PMC006xxxxxx/PMC6825773.xml,APJCP-20-831,,,,,,,,
30912407,PMC6825774,10.31557/APJCP.2019.20.3.877,PMC006xxxxxx/PMC6825774.xml,APJCP-20-877,,,,,,,,
30909663,PMC6825775,10.31557/APJCP.2019.20.3.675,PMC006xxxxxx/PMC6825775.xml,APJCP-20-675,,,,,,,,
30909671,PMC6825776,10.31557/APJCP.2019.20.3.727,PMC006xxxxxx/PMC6825776.xml,APJCP-20-727,,,,,,,,
30909685,PMC6825777,10.31557/APJCP.2019.20.3.783,PMC006xxxxxx/PMC6825777.xml,APJCP-20-783,,,,,,,,
30909691,PMC6825778,10.31557/APJCP.2019.20.3.801,PMC006xxxxxx/PMC6825778.xml,APJCP-20-801,,,,,,,,
30912422,PMC6825779,10.31557/APJCP.2019.20.3.971,PMC006xxxxxx/PMC6825779.xml,APJCP-20-971,,,,,,,,
30912631,PMC6825780,10.31557/APJCP.2019.20.3.977,PMC006xxxxxx/PMC6825780.xml,APJCP-20-977,,,,,,,,
30912414,PMC6825781,10.31557/APJCP.2019.20.3.911,PMC006xxxxxx/PMC6825781.xml,APJCP-20-911,,,,,,,,
30912408,PMC6825782,10.31557/APJCP.2019.20.3.885,PMC006xxxxxx/PMC6825782.xml,APJCP-20-885,,,,,,,,
30909667,PMC6825783,10.31557/APJCP.2019.20.3.699,PMC006xxxxxx/PMC6825783.xml,APJCP-20-699,,,,,,,,
30912402,PMC6825784,10.31557/APJCP.2019.20.3.839,PMC006xxxxxx/PMC6825784.xml,APJCP-20-839,,,,,,,,
30912421,PMC6825785,10.31557/APJCP.2019.20.3.961,PMC006xxxxxx/PMC6825785.xml,APJCP-20-961,,,,,,,,
30912417,PMC6825786,10.31557/APJCP.2019.20.3.929,PMC006xxxxxx/PMC6825786.xml,APJCP-20-929,,,,,,,,
30912406,PMC6825787,10.31557/APJCP.2019.20.3.869,PMC006xxxxxx/PMC6825787.xml,APJCP-20-869,,,,,,,,
30912415,PMC6825788,10.31557/APJCP.2019.20.3.917,PMC006xxxxxx/PMC6825788.xml,APJCP-20-917,,,,,,,,
30912419,PMC6825789,10.31557/APJCP.2019.20.3.943,PMC006xxxxxx/PMC6825789.xml,APJCP-20-943,,,,,,,,
30909682,PMC6825790,10.31557/APJCP.2019.20.3.757,PMC006xxxxxx/PMC6825790.xml,APJCP-20-757,,,,,,,,
30909668,PMC6825791,10.31557/APJCP.2019.20.3.705,PMC006xxxxxx/PMC6825791.xml,APJCP-20-705,,,,,,,,
30912413,PMC6825792,10.31557/APJCP.2019.20.3.903,PMC006xxxxxx/PMC6825792.xml,APJCP-20-903,,,,,,,,
30909680,PMC6825793,10.31557/APJCP.2019.20.3.743,PMC006xxxxxx/PMC6825793.xml,APJCP-20-743,,,,,,,,
30912411,PMC6825794,10.31557/APJCP.2019.20.3.893,PMC006xxxxxx/PMC6825794.xml,APJCP-20-893,,,,,,,,
30909681,PMC6825795,10.31557/APJCP.2019.20.3.751,PMC006xxxxxx/PMC6825795.xml,APJCP-20-751,,,,,,,,
30909669,PMC6825796,10.31557/APJCP.2019.20.3.711,PMC006xxxxxx/PMC6825796.xml,APJCP-20-711,,,,,,,,
30912418,PMC6825797,10.31557/APJCP.2019.20.3.935,PMC006xxxxxx/PMC6825797.xml,APJCP-20-935,,,,,,,,
30909687,PMC6825798,10.31557/APJCP.2019.20.3.789,PMC006xxxxxx/PMC6825798.xml,APJCP-20-789,,,,,,,,
31053766,PMC6825875,10.1038/s41391-019-0152-3,PMC006xxxxxx/PMC6825875.xml,,NIHMS1042841,,,,,,,
31642247,PMC6826203,10.1117/1.JBO.24.10.106003,PMC006xxxxxx/PMC6826203.xml,190247R,,,,,JBO-190247R,,,
31506335,PMC6827368,10.1534/genetics.119.302670,PMC006xxxxxx/PMC6827368.xml,302670,,,,,,,,
31511299,PMC6827370,10.1534/genetics.119.302373,PMC006xxxxxx/PMC6827370.xml,302373,,,,,,,,
31527048,PMC6827372,10.1534/genetics.119.302406,PMC006xxxxxx/PMC6827372.xml,302406,,,,,,,,
31481533,PMC6827374,10.1534/genetics.119.302594,PMC006xxxxxx/PMC6827374.xml,302594,,,,,,,,
31685551,PMC6827377,10.1534/genetics.119.302333,PMC006xxxxxx/PMC6827377.xml,302333,,,,,,,,
31558581,PMC6827387,10.1534/genetics.119.302590,PMC006xxxxxx/PMC6827387.xml,302590,,,,,,,,
31384064,PMC6828549,10.1038/s41594-019-0270-6,PMC006xxxxxx/PMC6828549.xml,,NIHMS1532200,,,,,,,
31460764,PMC6829625,10.1021/acs.joc.9b01844,PMC006xxxxxx/PMC6829625.xml,,,,,,,,,
31720309,PMC6830046,10.1117/1.NPh.6.4.045004,PMC006xxxxxx/PMC6830046.xml,19037RR,,,,,NPh-19037RR,,,
31720308,PMC6830288,10.1117/1.NPh.6.4.041111,PMC006xxxxxx/PMC6830288.xml,19053SSRR,,,,,NPh-19053SSRR,,,
31720310,PMC6832016,10.1117/1.NPh.6.4.045005,PMC006xxxxxx/PMC6832016.xml,19062RR,,,,,NPh-19062RR,,,
31625380,PMC6832668,10.1021/acs.inorgchem.9b02737,PMC006xxxxxx/PMC6832668.xml,,,,,,,,,
31557040,PMC6832669,10.1021/acs.jproteome.9b00413,PMC006xxxxxx/PMC6832669.xml,,,,,,,,,
31548728,PMC6834896,10.1038/s41587-019-0246-4,PMC006xxxxxx/PMC6834896.xml,,NIHMS1536397,,,,,,,
31720311,PMC6835049,10.1117/1.NPh.6.4.045006,PMC006xxxxxx/PMC6835049.xml,19022R,,,,,NPh-19022R,,,
31720312,PMC6835117,10.1117/1.NPh.6.4.045007,PMC006xxxxxx/PMC6835117.xml,19059RR,,,,,NPh-19059RR,,,
31607127,PMC6836307,10.1021/acs.langmuir.9b02199,PMC006xxxxxx/PMC6836307.xml,,,,,,,,,
31436963,PMC6837725,10.1021/jacs.9b07185,PMC006xxxxxx/PMC6837725.xml,,,,,,,,,
31700525,PMC6837871,10.1038/s41567-019-0618-1,PMC006xxxxxx/PMC6837871.xml,,EMS83590,,,,,,,
31534217,PMC6837873,10.1038/s41586-019-1576-6,PMC006xxxxxx/PMC6837873.xml,,EMS83646,,,,,,,
31645729,PMC6837874,10.1038/s41586-019-1662-9,PMC006xxxxxx/PMC6837874.xml,,EMS84425,,,,,,,
31666740,PMC6837875,10.1038/s41559-019-1005-0,PMC006xxxxxx/PMC6837875.xml,,EMS84387,,,,,,,
31700196,PMC6837881,10.1016/j.soilbio.2019.107521,PMC006xxxxxx/PMC6837881.xml,,EMS84480,,,,,,,
31363225,PMC6837886,10.1038/s41592-019-0495-7,PMC006xxxxxx/PMC6837886.xml,,EMS83418,,,,,,,
31700524,PMC6837889,10.1038/s41567-019-0613-6,PMC006xxxxxx/PMC6837889.xml,,EMS83560,,,,,,,
31645727,PMC6837891,10.1038/s41586-019-1670-9,PMC006xxxxxx/PMC6837891.xml,,EMS84363,,,,,,,
